dataset,reported_organ,sex,tool,modality,atlas_dataset,atlas_dataset_tool,similarity
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,popv,0.7034923747745655
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,azimuth,0.7409190659353518
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,popv,0.729754483021584
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/c92847b1dcfb19774c9829b0759162b2,popv,0.29944693396705424
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/c92847b1dcfb19774c9829b0759162b2,popv,0.31197872701985024
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,azimuth,0.7894546662045675
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,celltypist,0.873558440338978
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,popv,0.1574675047711092
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/c92847b1dcfb19774c9829b0759162b2,celltypist,0.14050223987497282
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,popv,0.1185164101124718
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,celltypist,0.12749093643320944
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,azimuth,0.15753575026775815
https://api.cellxgene.cziscience.com/dp/v1/collections/e2a4a67f-6a18-431a-ab9c-6e77dd31cc80#D17$transition%20zone%20of%20prostate,http://purl.obolibrary.org/obo/UBERON_0002367,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,popv,0.12318006023591732
https://api.cellxgene.cziscience.com/dp/v1/collections/fbc5881f-1ee3-4ffe-8095-35e15e1a08fc#D17$peripheral%20zone%20of%20prostate,http://purl.obolibrary.org/obo/UBERON_0002367,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/c92847b1dcfb19774c9829b0759162b2,popv,0.10133002100152667
https://api.cellxgene.cziscience.com/dp/v1/collections/fbc5881f-1ee3-4ffe-8095-35e15e1a08fc#D17$transition%20zone%20of%20prostate,http://purl.obolibrary.org/obo/UBERON_0002367,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,popv,0.11135789318467547
https://api.cellxgene.cziscience.com/dp/v1/collections/fbc5881f-1ee3-4ffe-8095-35e15e1a08fc#D17$transition%20zone%20of%20prostate,http://purl.obolibrary.org/obo/UBERON_0002367,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/c92847b1dcfb19774c9829b0759162b2,popv,0.1674434264207004
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,popv,0.10553999371064257
https://entity.api.hubmapconsortium.org/entities/3cea4461cc32a615254a7a6b5423aa1b,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,popv,0.13117879223557138
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,azimuth,0.10409375522382253
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,popv,0.14227446297685942
https://entity.api.hubmapconsortium.org/entities/ab8ac261ad747e5400da49ed9b5db3ad,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/c92847b1dcfb19774c9829b0759162b2,azimuth,0.2584490433686174
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,popv,0.5218993938433113
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,celltypist,0.35677329126961915
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,azimuth,0.47024287641958307
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,azimuth,0.2599861636584969
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,azimuth,0.34331436195929704
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,celltypist,0.43346502328533953
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,popv,0.24685988531246347
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,celltypist,0.3478607971536507
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/97effe14bbcac7911a136008c3a7f5cf,popv,0.39954454850277576
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,azimuth,0.6339671005672501
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,popv,0.44893714590315387
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,celltypist,0.2807617589301269
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/97effe14bbcac7911a136008c3a7f5cf,popv,0.7703513324957324
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,celltypist,0.5879083496403819
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,azimuth,0.5260251510730188
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,popv,0.7422931144594798
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,azimuth,0.2780532652892539
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,celltypist,0.5902179029667608
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/97effe14bbcac7911a136008c3a7f5cf,celltypist,0.6132577637576072
https://api.cellxgene.cziscience.com/dp/v1/collections/24d42e5e-ce6d-45ff-a66b-a3b3b715deaf#Donor1$bone%20marrow,http://purl.obolibrary.org/obo/UBERON_0002371,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,popv,0.26903415759048777
https://api.cellxgene.cziscience.com/dp/v1/collections/26b5b4f6-828c-4791-b4a3-abb19e3b1952#pt04$bone%20marrow,http://purl.obolibrary.org/obo/UBERON_0002371,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,popv,0.12829325044072573
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14804$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,celltypist,0.2308144712885425
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14804$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,azimuth,0.24193646708927694
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14804$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,azimuth,0.14208710501712454
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14804$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,celltypist,0.19099062070291595
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14804$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,celltypist,0.23498090718212758
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14804$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,azimuth,0.2282495200381531
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14804$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,celltypist,0.11172088240645205
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14804$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,popv,0.25273021906970733
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,celltypist,0.3401581044328753
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,azimuth,0.3754294219204922
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,celltypist,0.10127107246262537
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,popv,0.357807896697584
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,celltypist,0.5674130995515113
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,azimuth,0.5644049985717037
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,azimuth,0.31544871677134134
https://api.cellxgene.cziscience.com/dp/v1/collections/2d2e2acd-dade-489f-a2da-6c11aa654028#HDBR14808$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,celltypist,0.2769812620783301
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,celltypist,0.666963690080495
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,celltypist,0.6612281696455496
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,azimuth,0.6683277830750456
https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,azimuth,0.6624627230325122
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,popv,0.1860219281787557
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,popv,0.8554620261193934
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,celltypist,0.8632203955349811
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,azimuth,0.8655018887933237
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P5$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/b340bb5715f967aa74d1b8eaeec0d475,celltypist,0.18127567743139253
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P5$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,azimuth,0.9216262360668105
https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P5$heart%20left%20ventricle,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,popv,0.8765753559170999
