dataset,organ,cell_count,in_atlas,has_cell_summary,has_extraction_site,has_publication,in_high_quality_portal,portal,study_paper,doi,lead_author
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#20-687_N$cortex%20of%20kidney,Kidney,30,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#20-688_N$cortex%20of%20kidney,Kidney,30,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#21_015$cortex%20of%20kidney,Kidney,25,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#21_016$cortex%20of%20kidney,Kidney,23,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#21_019$cortex%20of%20kidney,Kidney,35,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#21_020$cortex%20of%20kidney,Kidney,30,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#56-ref$cortex%20of%20kidney,Kidney,29,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#57-ref$cortex%20of%20kidney,Kidney,33,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#HCA_29_ref$cortex%20of%20kidney,Kidney,29,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#HCA_51_ref$cortex%20of%20kidney,Kidney,35,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#HCA_54_ref$cortex%20of%20kidney,Kidney,35,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#HCA_55_ref$cortex%20of%20kidney,Kidney,26,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#PRECISE-943776$cortex%20of%20kidney,Kidney,24,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#PRECISE-945420$cortex%20of%20kidney,Kidney,28,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#PRECISE165536-000-003N$cortex%20of%20kidney,Kidney,26,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/a98b828a-622a-483a-80e0-15703678befd#PRECISE_023_N$cortex%20of%20kidney,Kidney,22,false,true,false,false,false,CxG,HCA kidney seed network: University of Michigan,,
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#18-142$cortex%20of%20kidney,Kidney,,false,false,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#18-162$cortex%20of%20kidney,Kidney,,false,false,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#18-312$cortex%20of%20kidney,Kidney,,false,false,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#27-10039$kidney,Kidney,30,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#28-10051$kidney,Kidney,13,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#29-10006$cortex%20of%20kidney,Kidney,22,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#29-10006$kidney,Kidney,39,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#29-10008$cortex%20of%20kidney,Kidney,38,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#29-10008$kidney,Kidney,23,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#29-10010$cortex%20of%20kidney,Kidney,31,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#29-10010$kidney,Kidney,30,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#29-10011$kidney,Kidney,33,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#29-10012$cortex%20of%20kidney,Kidney,36,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#29-10012$kidney,Kidney,41,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#29-10013$kidney,Kidney,33,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#29-10013$renal%20medulla,Kidney,36,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#29-10016$kidney,Kidney,36,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#30-10018$kidney,Kidney,33,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#30-10034$cortex%20of%20kidney,Kidney,41,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#30-10034$kidney,Kidney,28,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#30-10123$kidney,Kidney,28,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#30-10125$kidney,Kidney,34,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10000$kidney,Kidney,34,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10000$renal%20medulla,Kidney,39,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10001$kidney,Kidney,33,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10001$renal%20medulla,Kidney,42,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10006$renal%20medulla,Kidney,27,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10013$kidney,Kidney,33,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10013$renal%20medulla,Kidney,36,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10035$cortex%20of%20kidney,Kidney,38,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10035$kidney,Kidney,32,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10040$kidney,Kidney,33,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10042$kidney,Kidney,29,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#32-10003$cortex%20of%20kidney,Kidney,41,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#32-10003$kidney,Kidney,36,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#32-10034$cortex%20of%20kidney,Kidney,34,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#32-10034$kidney,Kidney,29,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#32-10074$kidney,Kidney,39,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#32-2$cortex%20of%20kidney,Kidney,24,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#33-10005$kidney,Kidney,36,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#33-10005$renal%20medulla,Kidney,39,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#33-10006$cortex%20of%20kidney,Kidney,39,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#33-10006$kidney,Kidney,23,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#34-10050$kidney,Kidney,37,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#34-10184$kidney,Kidney,23,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#34-10187$kidney,Kidney,34,false,true,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#3490$renal%20medulla,Kidney,,false,false,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#3499$renal%20medulla,Kidney,,false,false,false,true,false,CxG,An atlas of healthy and injured cell states and niches in the human kidney,https://doi.org/10.1038/s41586-023-05769-3,Blue B. Lake
