tool,organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
azimuth,VHFLeftKidney,kidney capsule,renal medullary fibroblast,http://purl.obolibrary.org/obo/CL_4030022,1714.33333333333333333333,5143
azimuth,VHFLeftKidney,kidney capsule,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/CL_1001131,414.33333333333333333333,1243
azimuth,VHFLeftKidney,outer cortex of kidney,B cell,http://purl.obolibrary.org/obo/CL_0000236,283.54545454545454545455,3119
azimuth,VHFLeftKidney,outer cortex of kidney,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,224.16666666666666666667,5380
azimuth,VHFLeftKidney,outer cortex of kidney,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,251.08333333333333333333,6026
azimuth,VHFLeftKidney,outer cortex of kidney,Schwann cell,http://purl.obolibrary.org/obo/CL_0002573,28.11111111111111111111,506
azimuth,VHFLeftKidney,outer cortex of kidney,T cell,http://purl.obolibrary.org/obo/CL_0000084,46.29166666666666666667,1111
azimuth,VHFLeftKidney,outer cortex of kidney,conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000990,2.9,29
azimuth,VHFLeftKidney,outer cortex of kidney,endothelial cell of arteriole,http://purl.obolibrary.org/obo/CL_1000412,56.16666666666666666667,1348
azimuth,VHFLeftKidney,outer cortex of kidney,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,11.91304347826086956522,274
azimuth,VHFLeftKidney,outer cortex of kidney,epithelial cell of early distal convoluted tubule,http://purl.obolibrary.org/obo/CL_4030016,3350.625,80415
azimuth,VHFLeftKidney,outer cortex of kidney,epithelial cell of late distal convoluted tubule,http://purl.obolibrary.org/obo/CL_4030017,14.10526315789473684211,268
azimuth,VHFLeftKidney,outer cortex of kidney,epithelial cell of proximal tubule segment 1,http://purl.obolibrary.org/obo/CL_4030009,1110.375,26649
azimuth,VHFLeftKidney,outer cortex of kidney,epithelial cell of proximal tubule segment 2,http://purl.obolibrary.org/obo/CL_4030010,181.04166666666666666667,4345
azimuth,VHFLeftKidney,outer cortex of kidney,epithelial cell of proximal tubule segment 3,http://purl.obolibrary.org/obo/CL_4030011,846.125,20307
azimuth,VHFLeftKidney,outer cortex of kidney,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/CL_1001005,56.26086956521739130435,1294
azimuth,VHFLeftKidney,outer cortex of kidney,kidney connecting tubule alpha-intercalated cell,http://purl.obolibrary.org/obo/CL_4030020,10.375,166
azimuth,VHFLeftKidney,outer cortex of kidney,kidney connecting tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000768,2360.25,56646
azimuth,VHFLeftKidney,outer cortex of kidney,kidney connecting tubule principal cell,http://purl.obolibrary.org/obo/CL_4030018,175.75,4218
azimuth,VHFLeftKidney,outer cortex of kidney,kidney cortex collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000715,422.75,10146
azimuth,VHFLeftKidney,outer cortex of kidney,kidney cortex collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000714,857.83333333333333333333,20588
azimuth,VHFLeftKidney,outer cortex of kidney,kidney granular cell,http://purl.obolibrary.org/obo/CL_0000648,19.5625,313
azimuth,VHFLeftKidney,outer cortex of kidney,kidney inner medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000718,4893.47826086956521739130,112550
azimuth,VHFLeftKidney,outer cortex of kidney,kidney interstitial fibroblast,http://purl.obolibrary.org/obo/CL_0000057,430.625,10335
azimuth,VHFLeftKidney,outer cortex of kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001109,2682,64368
azimuth,VHFLeftKidney,outer cortex of kidney,kidney loop of Henle long descending thin limb inner medulla epithelial cell,http://purl.obolibrary.org/obo/CL_4030014,445,10235
azimuth,VHFLeftKidney,outer cortex of kidney,kidney loop of Henle long descending thin limb outer medulla epithelial cell,http://purl.obolibrary.org/obo/CL_4030013,1106.125,26547
azimuth,VHFLeftKidney,outer cortex of kidney,kidney loop of Henle medullary thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001108,2522.81818181818181818182,55502
azimuth,VHFLeftKidney,outer cortex of kidney,kidney loop of Henle short descending thin limb epithelial cell,http://purl.obolibrary.org/obo/CL_4030012,4138.95454545454545454545,91057
azimuth,VHFLeftKidney,outer cortex of kidney,kidney loop of Henle thin ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001107,1425.81818181818181818182,31368
azimuth,VHFLeftKidney,outer cortex of kidney,kidney outer medulla collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000717,173.94736842105263157895,3305
azimuth,VHFLeftKidney,outer cortex of kidney,kidney outer medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000716,296.08695652173913043478,6810
azimuth,VHFLeftKidney,outer cortex of kidney,kidney resident macrophage,http://purl.obolibrary.org/obo/CL_1000698,54.29166666666666666667,1303
azimuth,VHFLeftKidney,outer cortex of kidney,macula densa epithelial cell,http://purl.obolibrary.org/obo/CL_1000850,547.375,13137
azimuth,VHFLeftKidney,outer cortex of kidney,mast cell,http://purl.obolibrary.org/obo/CL_0000097,24.91666666666666666667,299
azimuth,VHFLeftKidney,outer cortex of kidney,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,4.8,48
azimuth,VHFLeftKidney,outer cortex of kidney,mesangial cell,http://purl.obolibrary.org/obo/CL_0000650,74,1702
azimuth,VHFLeftKidney,outer cortex of kidney,monocyte-derived dendritic cell,http://purl.obolibrary.org/obo/CL_0011031,15.08695652173913043478,347
azimuth,VHFLeftKidney,outer cortex of kidney,non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,3.57142857142857142857,50
azimuth,VHFLeftKidney,outer cortex of kidney,papillary tips cell,http://purl.obolibrary.org/obo/CL_1000597,1,4
azimuth,VHFLeftKidney,outer cortex of kidney,parietal epithelial cell,http://purl.obolibrary.org/obo/CL_1000452,592.08333333333333333333,14210
azimuth,VHFLeftKidney,outer cortex of kidney,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,49.46153846153846153846,643
azimuth,VHFLeftKidney,outer cortex of kidney,"plasmacytoid dendritic cell, human",http://purl.obolibrary.org/obo/CL_0000784,3.8,19
azimuth,VHFLeftKidney,outer cortex of kidney,podocyte,http://purl.obolibrary.org/obo/CL_0000653,121.54166666666666666667,2917
azimuth,VHFLeftKidney,outer cortex of kidney,renal beta-intercalated cell,http://purl.obolibrary.org/obo/CL_0002201,118.08333333333333333333,2834
azimuth,VHFLeftKidney,outer cortex of kidney,renal interstitial pericyte,http://purl.obolibrary.org/obo/CL_1001318,162.54166666666666666667,3901
azimuth,VHFLeftKidney,outer cortex of kidney,renal medullary fibroblast,http://purl.obolibrary.org/obo/CL_4030022,575.90476190476190476190,12094
azimuth,VHFLeftKidney,outer cortex of kidney,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/CL_1001131,237.58823529411764705882,4039
azimuth,VHFLeftKidney,renal column,B cell,http://purl.obolibrary.org/obo/CL_0000236,708.83333333333333333333,4253
azimuth,VHFLeftKidney,renal column,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,275.46153846153846153846,3581
azimuth,VHFLeftKidney,renal column,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,155.84615384615384615385,2026
azimuth,VHFLeftKidney,renal column,Schwann cell,http://purl.obolibrary.org/obo/CL_0002573,19.84615384615384615385,258
azimuth,VHFLeftKidney,renal column,T cell,http://purl.obolibrary.org/obo/CL_0000084,249.38461538461538461538,3242
azimuth,VHFLeftKidney,renal column,conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000990,491.25,1965
azimuth,VHFLeftKidney,renal column,endothelial cell of arteriole,http://purl.obolibrary.org/obo/CL_1000412,99.07692307692307692308,1288
azimuth,VHFLeftKidney,renal column,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,41,533
azimuth,VHFLeftKidney,renal column,epithelial cell of early distal convoluted tubule,http://purl.obolibrary.org/obo/CL_4030016,4416.53846153846153846154,57415
azimuth,VHFLeftKidney,renal column,epithelial cell of late distal convoluted tubule,http://purl.obolibrary.org/obo/CL_4030017,6.28571428571428571429,44
azimuth,VHFLeftKidney,renal column,epithelial cell of proximal tubule segment 1,http://purl.obolibrary.org/obo/CL_4030009,2343.07692307692307692308,30460
azimuth,VHFLeftKidney,renal column,epithelial cell of proximal tubule segment 2,http://purl.obolibrary.org/obo/CL_4030010,80.58333333333333333333,967
azimuth,VHFLeftKidney,renal column,epithelial cell of proximal tubule segment 3,http://purl.obolibrary.org/obo/CL_4030011,423.23076923076923076923,5502
azimuth,VHFLeftKidney,renal column,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/CL_1001005,36.38461538461538461538,473
azimuth,VHFLeftKidney,renal column,kidney connecting tubule alpha-intercalated cell,http://purl.obolibrary.org/obo/CL_4030020,10.625,85
azimuth,VHFLeftKidney,renal column,kidney connecting tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000768,4115.15384615384615384615,53497
azimuth,VHFLeftKidney,renal column,kidney connecting tubule principal cell,http://purl.obolibrary.org/obo/CL_4030018,203.53846153846153846154,2646
azimuth,VHFLeftKidney,renal column,kidney cortex collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000715,795.92307692307692307692,10347
azimuth,VHFLeftKidney,renal column,kidney cortex collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000714,1101.92307692307692307692,14325
azimuth,VHFLeftKidney,renal column,kidney granular cell,http://purl.obolibrary.org/obo/CL_0000648,39.5,237
azimuth,VHFLeftKidney,renal column,kidney inner medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000718,6143.92307692307692307692,79871
azimuth,VHFLeftKidney,renal column,kidney interstitial fibroblast,http://purl.obolibrary.org/obo/CL_0000057,411.61538461538461538462,5351
azimuth,VHFLeftKidney,renal column,kidney loop of Henle cortical thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001109,2831.76923076923076923077,36813
azimuth,VHFLeftKidney,renal column,kidney loop of Henle long descending thin limb inner medulla epithelial cell,http://purl.obolibrary.org/obo/CL_4030014,544.61538461538461538462,7080
azimuth,VHFLeftKidney,renal column,kidney loop of Henle long descending thin limb outer medulla epithelial cell,http://purl.obolibrary.org/obo/CL_4030013,1941.61538461538461538462,25241
azimuth,VHFLeftKidney,renal column,kidney loop of Henle medullary thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001108,4085.63636363636363636364,44942
azimuth,VHFLeftKidney,renal column,kidney loop of Henle short descending thin limb epithelial cell,http://purl.obolibrary.org/obo/CL_4030012,10401.53846153846153846154,135220
azimuth,VHFLeftKidney,renal column,kidney loop of Henle thin ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001107,2353.61538461538461538462,30597
azimuth,VHFLeftKidney,renal column,kidney outer medulla collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000717,199.18181818181818181818,2191
azimuth,VHFLeftKidney,renal column,kidney outer medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000716,473,6149
azimuth,VHFLeftKidney,renal column,kidney resident macrophage,http://purl.obolibrary.org/obo/CL_1000698,58.69230769230769230769,763
azimuth,VHFLeftKidney,renal column,macula densa epithelial cell,http://purl.obolibrary.org/obo/CL_1000850,621.76923076923076923077,8083
azimuth,VHFLeftKidney,renal column,mast cell,http://purl.obolibrary.org/obo/CL_0000097,85.66666666666666666667,514
azimuth,VHFLeftKidney,renal column,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,2,12
azimuth,VHFLeftKidney,renal column,mesangial cell,http://purl.obolibrary.org/obo/CL_0000650,364,4732
azimuth,VHFLeftKidney,renal column,monocyte-derived dendritic cell,http://purl.obolibrary.org/obo/CL_0011031,23.30769230769230769231,303
azimuth,VHFLeftKidney,renal column,non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,3.5,35
azimuth,VHFLeftKidney,renal column,papillary tips cell,http://purl.obolibrary.org/obo/CL_1000597,1,4
azimuth,VHFLeftKidney,renal column,parietal epithelial cell,http://purl.obolibrary.org/obo/CL_1000452,1286.38461538461538461538,16723
azimuth,VHFLeftKidney,renal column,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,32.71428571428571428571,229
azimuth,VHFLeftKidney,renal column,"plasmacytoid dendritic cell, human",http://purl.obolibrary.org/obo/CL_0000784,1.75,7
azimuth,VHFLeftKidney,renal column,podocyte,http://purl.obolibrary.org/obo/CL_0000653,103.69230769230769230769,1348
azimuth,VHFLeftKidney,renal column,renal beta-intercalated cell,http://purl.obolibrary.org/obo/CL_0002201,248.92307692307692307692,3236
azimuth,VHFLeftKidney,renal column,renal interstitial pericyte,http://purl.obolibrary.org/obo/CL_1001318,223.76923076923076923077,2909
azimuth,VHFLeftKidney,renal column,renal medullary fibroblast,http://purl.obolibrary.org/obo/CL_4030022,575.30769230769230769231,7479
azimuth,VHFLeftKidney,renal column,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/CL_1001131,399,3192
azimuth,VHFLeftKidney,renal pyramid,B cell,http://purl.obolibrary.org/obo/CL_0000236,200.5,6015
azimuth,VHFLeftKidney,renal pyramid,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,553,27097
azimuth,VHFLeftKidney,renal pyramid,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,228.56521739130434782609,10514
azimuth,VHFLeftKidney,renal pyramid,Schwann cell,http://purl.obolibrary.org/obo/CL_0002573,9.93103448275862068966,288
azimuth,VHFLeftKidney,renal pyramid,T cell,http://purl.obolibrary.org/obo/CL_0000084,109.91836734693877551020,5386
azimuth,VHFLeftKidney,renal pyramid,conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000990,157.72,3943
azimuth,VHFLeftKidney,renal pyramid,endothelial cell of arteriole,http://purl.obolibrary.org/obo/CL_1000412,63.04545454545454545455,2774
azimuth,VHFLeftKidney,renal pyramid,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,26.97222222222222222222,971
azimuth,VHFLeftKidney,renal pyramid,epithelial cell of early distal convoluted tubule,http://purl.obolibrary.org/obo/CL_4030016,2702.79545454545454545455,118923
azimuth,VHFLeftKidney,renal pyramid,epithelial cell of late distal convoluted tubule,http://purl.obolibrary.org/obo/CL_4030017,6.69230769230769230769,87
azimuth,VHFLeftKidney,renal pyramid,epithelial cell of proximal tubule segment 1,http://purl.obolibrary.org/obo/CL_4030009,894.275,35771
azimuth,VHFLeftKidney,renal pyramid,epithelial cell of proximal tubule segment 2,http://purl.obolibrary.org/obo/CL_4030010,62.6875,1003
azimuth,VHFLeftKidney,renal pyramid,epithelial cell of proximal tubule segment 3,http://purl.obolibrary.org/obo/CL_4030011,179.88372093023255813953,7735
azimuth,VHFLeftKidney,renal pyramid,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/CL_1001005,96.26829268292682926829,3947
azimuth,VHFLeftKidney,renal pyramid,kidney connecting tubule alpha-intercalated cell,http://purl.obolibrary.org/obo/CL_4030020,5.89473684210526315789,112
azimuth,VHFLeftKidney,renal pyramid,kidney connecting tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000768,2498.14285714285714285714,122409
azimuth,VHFLeftKidney,renal pyramid,kidney connecting tubule principal cell,http://purl.obolibrary.org/obo/CL_4030018,154.54545454545454545455,6800
azimuth,VHFLeftKidney,renal pyramid,kidney cortex collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000715,591.93181818181818181818,26045
azimuth,VHFLeftKidney,renal pyramid,kidney cortex collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000714,1301.83673469387755102041,63790
azimuth,VHFLeftKidney,renal pyramid,kidney granular cell,http://purl.obolibrary.org/obo/CL_0000648,20.66666666666666666667,434
azimuth,VHFLeftKidney,renal pyramid,kidney inner medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000718,3030.95918367346938775510,148517
azimuth,VHFLeftKidney,renal pyramid,kidney interstitial fibroblast,http://purl.obolibrary.org/obo/CL_0000057,721.125,34614
azimuth,VHFLeftKidney,renal pyramid,kidney loop of Henle cortical thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001109,4508.77777777777777777778,202895
azimuth,VHFLeftKidney,renal pyramid,kidney loop of Henle long descending thin limb inner medulla epithelial cell,http://purl.obolibrary.org/obo/CL_4030014,315.69387755102040816327,15469
azimuth,VHFLeftKidney,renal pyramid,kidney loop of Henle long descending thin limb outer medulla epithelial cell,http://purl.obolibrary.org/obo/CL_4030013,2661.25,127740
azimuth,VHFLeftKidney,renal pyramid,kidney loop of Henle medullary thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001108,2621.65909090909090909091,115353
azimuth,VHFLeftKidney,renal pyramid,kidney loop of Henle short descending thin limb epithelial cell,http://purl.obolibrary.org/obo/CL_4030012,4184.32653061224489795918,205032
