dataset,technology,description,annotation_method,ct_cnt
https://entity.api.hubmapconsortium.org/entities/00318be0b7cfa3c6ed7fbeab08fe700b,Slide-seq,Dataset Type: Slide-seq [Salmon],azimuth,45
https://entity.api.hubmapconsortium.org/entities/0b1017f6a9d71c4e75125e7144b62795,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,58
https://entity.api.hubmapconsortium.org/entities/020117a381ac84a941c974b939ea3115,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,24
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$apex%20of%20heart,10x,"Data/Assay Types: 10x, ",azimuth,16
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$heart%20right%20ventricle,10x,"Data/Assay Types: 10x, ",popv,6
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$left%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",popv,6
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D3$interventricular%20septum,10x,"Data/Assay Types: 10x, ",celltypist,44
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$apex%20of%20heart,10x,"Data/Assay Types: 10x, ",popv,6
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,10x,"Data/Assay Types: 10x, ",popv,6
https://entity.api.hubmapconsortium.org/entities/13d882fbeae970f8fb08a6f0b76bf127,Slide-seq,Dataset Type: Slide-seq [Salmon],azimuth,37
https://entity.api.hubmapconsortium.org/entities/018a905cdbdff684760859f594d3fd77,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,22
https://entity.api.hubmapconsortium.org/entities/0ca0721ae67b78b5eed7c0ef20dc6ac1,Cell Dive,Dataset Type: Cell Dive,spatial,4
https://entity.api.hubmapconsortium.org/entities/0219f5ba7743f0fc59d027eb23c5187d,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,55
https://entity.api.hubmapconsortium.org/entities/173de2e80adf6a73ac8cff5ccce20dfc,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,21
https://entity.api.hubmapconsortium.org/entities/060dfa0fdf2b840864f62d2cd1a7a456,Cell Dive,Dataset Type: Cell Dive,spatial,4
https://entity.api.hubmapconsortium.org/entities/5302ee81cb9692dfda92b2c5dad37198,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,21
https://entity.api.hubmapconsortium.org/entities/58167d0f778284d5b95af782bd8132da,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,59
https://entity.api.hubmapconsortium.org/entities/55452bd302046918eaeeffa62c5b5f03,Slide-seq,Dataset Type: Slide-seq [Salmon],azimuth,42
https://entity.api.hubmapconsortium.org/entities/668a833e9d3ba0071d8648d6108828df,RNAseq,Dataset Type: RNAseq [Salmon],popv,30
https://entity.api.hubmapconsortium.org/entities/668a833e9d3ba0071d8648d6108828df,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,31
https://entity.api.hubmapconsortium.org/entities/87023a2c65ec7aaa439af2a55c77cbb5,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,59
https://entity.api.hubmapconsortium.org/entities/8f127a10d370ddfbc902313f248721c3,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,30
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$left%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",celltypist,61
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$right%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",popv,6
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20left%20ventricle,10x,"Data/Assay Types: 10x, ",azimuth,16
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20right%20ventricle,10x,"Data/Assay Types: 10x, ",celltypist,58
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D046$lung,OTHER,"Data/Assay Types: OTHER, ",celltypist,55
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D088$lung,OTHER,"Data/Assay Types: OTHER, ",celltypist,56
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,10x,"Data/Assay Types: 10x, ",azimuth,16
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$heart%20left%20ventricle,10x,"Data/Assay Types: 10x, ",celltypist,47
https://entity.api.hubmapconsortium.org/entities/007f3dfaaa287d5c7c227651f61a9c5b,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,47
https://entity.api.hubmapconsortium.org/entities/6c57274e7a40413dc042ec32442a228b,RNAseq,Dataset Type: RNAseq [Salmon],popv,14
https://entity.api.hubmapconsortium.org/entities/69d175d24b6b3997cc99fa6531a5fbce,RNAseq,Dataset Type: RNAseq [Salmon],popv,15
https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,RNAseq,Dataset Type: RNAseq [Salmon],popv,30
https://entity.api.hubmapconsortium.org/entities/56cbda4789f04d79c0c3dffe21816d48,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,23
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D062$lung,OTHER,"Data/Assay Types: OTHER, ",celltypist,56
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20left%20ventricle,10x,"Data/Assay Types: 10x, ",popv,5
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20left%20ventricle,10x,"Data/Assay Types: 10x, ",azimuth,17
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D3$heart%20right%20ventricle,10x,"Data/Assay Types: 10x, ",popv,5
https://entity.api.hubmapconsortium.org/entities/2eca1430db3b9a4129bff717925fe932,RNAseq,Dataset Type: RNAseq [Salmon],popv,14
https://entity.api.hubmapconsortium.org/entities/37ccf28cb5c06e8ba076f587ee4e50be,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,26
https://entity.api.hubmapconsortium.org/entities/3d0bf870aaa607cd0bd0146a461ea0ac,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,15
https://entity.api.hubmapconsortium.org/entities/2edf11e0b51b157a319a5fdf68b0d3c7,RNAseq,Dataset Type: RNAseq [Salmon],popv,26
https://entity.api.hubmapconsortium.org/entities/33fcecfcdb5a264554dc06db897cd4f8,CODEX,Dataset Type: CODEX,spatial,25
https://entity.api.hubmapconsortium.org/entities/81c50251d7f1aa85eeb6c03be44443a6,Slide-seq,Dataset Type: Slide-seq [Salmon],azimuth,40
https://entity.api.hubmapconsortium.org/entities/82400009b02f7651f3edf5b292f7cd9a,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,21
https://entity.api.hubmapconsortium.org/entities/7b4d9ca7452ea1303ecca268db1fccba,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,26
https://entity.api.hubmapconsortium.org/entities/7c9e07c96d144536525b1f889acee14d,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,36
https://entity.api.hubmapconsortium.org/entities/8fc6de017a39057be8e19737ce5eff67,RNAseq,Dataset Type: RNAseq [Salmon],popv,32
https://entity.api.hubmapconsortium.org/entities/9458b342e7a9bad77887b60ca42b6a26,RNAseq,Dataset Type: RNAseq [Salmon],popv,12
https://entity.api.hubmapconsortium.org/entities/8ae1c6747fb4f469edd91f1f23f65d24,RNAseq,Dataset Type: RNAseq [Salmon],popv,13
https://entity.api.hubmapconsortium.org/entities/8f127a10d370ddfbc902313f248721c3,RNAseq,Dataset Type: RNAseq [Salmon],popv,34
https://entity.api.hubmapconsortium.org/entities/8adfc58a225049fb0884a8289d560534,Slide-seq,Dataset Type: Slide-seq [Salmon],azimuth,41
https://entity.api.hubmapconsortium.org/entities/56742ee7dcbe8b03d964f519009db12d,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,43
https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,54
https://entity.api.hubmapconsortium.org/entities/57cf1d63bf13e804c38495f02731aa5e,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,38
https://entity.api.hubmapconsortium.org/entities/5f2a08b1c3ce5d7d880dd19b5eb9d04c,RNAseq,Dataset Type: RNAseq [Salmon],popv,32
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$interventricular%20septum,10x,"Data/Assay Types: 10x, ",celltypist,43
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$apex%20of%20heart,10x,"Data/Assay Types: 10x, ",azimuth,20
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$heart%20left%20ventricle,10x,"Data/Assay Types: 10x, ",popv,6
https://entity.api.hubmapconsortium.org/entities/2d3dbd5e5a3d9d5cfc7a46f06815a4eb,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,20
https://entity.api.hubmapconsortium.org/entities/2ae126ab16c264352b2d3d2607236b97,RNAseq,Dataset Type: RNAseq [Salmon],popv,12
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$left%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",celltypist,58
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$right%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",celltypist,52
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$left%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",popv,6
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$right%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",azimuth,20
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$right%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",azimuth,18
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$heart%20left%20ventricle,10x,"Data/Assay Types: 10x, ",popv,6
https://entity.api.hubmapconsortium.org/entities/3de525fe3e5718f297e8d62e037a042d,RNAseq,Dataset Type: RNAseq [Salmon],popv,11
https://entity.api.hubmapconsortium.org/entities/3e6bdf82a2c9fb71ee98dff673b505af,RNAseq,Dataset Type: RNAseq [Salmon],popv,12
https://entity.api.hubmapconsortium.org/entities/35e9bf0f58152ceb6f4d01052ac8867d,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,20
https://entity.api.hubmapconsortium.org/entities/35f5b75a7e3d0711f16b0a10219586fb,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,34
https://entity.api.hubmapconsortium.org/entities/35e9bf0f58152ceb6f4d01052ac8867d,RNAseq,Dataset Type: RNAseq [Salmon],popv,6
https://entity.api.hubmapconsortium.org/entities/2a0db35326925681bfcd269de5a7e835,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,55
https://entity.api.hubmapconsortium.org/entities/7e7d753ec5074f5d7ae987c47f1c3c0b,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,58
https://entity.api.hubmapconsortium.org/entities/897c8d98e62b782b81f4b1bbf85e49bc,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,27
https://entity.api.hubmapconsortium.org/entities/8a5592389339a77ce7697f516aa721fe,RNAseq,Dataset Type: RNAseq [Salmon],popv,13
https://entity.api.hubmapconsortium.org/entities/674116f3bb6c85dc933ea4ce6ffab05f,Slide-seq,Dataset Type: Slide-seq [Salmon],azimuth,45
https://entity.api.hubmapconsortium.org/entities/5dcd80f33dd59321055f621791918516,CODEX,Dataset Type: CODEX,spatial,25
https://entity.api.hubmapconsortium.org/entities/2bd350c08997ecfec9c22f453cf4e6af,Slide-seq,Dataset Type: Slide-seq [Salmon],azimuth,39
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$left%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",azimuth,19
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$heart%20left%20ventricle,10x,"Data/Assay Types: 10x, ",celltypist,60
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$left%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",popv,6
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$heart%20left%20ventricle,10x,"Data/Assay Types: 10x, ",popv,6
https://entity.api.hubmapconsortium.org/entities/3a659cda80f149cbfaf94a0c004c419d,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,28
https://entity.api.hubmapconsortium.org/entities/2edf11e0b51b157a319a5fdf68b0d3c7,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,58
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,10x,"Data/Assay Types: 10x, ",celltypist,46
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$left%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",azimuth,17
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,10x,"Data/Assay Types: 10x, ",celltypist,52
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$left%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",popv,6
https://entity.api.hubmapconsortium.org/entities/5ee0b172de3ea493e0da2e7f743b3631,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,24
https://entity.api.hubmapconsortium.org/entities/6c8b810d8727dfc1dba7774a26d885a5,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,36
https://entity.api.hubmapconsortium.org/entities/5f2a08b1c3ce5d7d880dd19b5eb9d04c,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,30
https://entity.api.hubmapconsortium.org/entities/5952a8d5dd376b81baaf5f9b784c1cd4,RNAseq,Dataset Type: RNAseq [Salmon],popv,32
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$apex%20of%20heart,10x,"Data/Assay Types: 10x, ",popv,6
https://entity.api.hubmapconsortium.org/entities/8e2806ca447695e674889dba28506d38,RNAseq,Dataset Type: RNAseq [Salmon],popv,14
https://entity.api.hubmapconsortium.org/entities/8c5e705001d5cc1c40dbd963ad848486,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,44
https://entity.api.hubmapconsortium.org/entities/87e85403e3f7a946fc40bdcf5cba8360,RNAseq,Dataset Type: RNAseq [Salmon],popv,15
https://entity.api.hubmapconsortium.org/entities/90842f728f8bf896fe5a86e902e00f4e,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,59
https://entity.api.hubmapconsortium.org/entities/7ed80889944d7b0276e84f179090d622,Slide-seq,Dataset Type: Slide-seq [Salmon],azimuth,42
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$right%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",azimuth,14
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D046$lung,OTHER,"Data/Assay Types: OTHER, ",popv,31
https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,15
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$heart%20right%20ventricle,10x,"Data/Assay Types: 10x, ",azimuth,18
https://entity.api.hubmapconsortium.org/entities/3c1b10bc912c60c9afc36b7423695236,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,24
https://entity.api.hubmapconsortium.org/entities/2a590db3d7ab1e1512816b165d95cdcf,Slide-seq,Dataset Type: Slide-seq [Salmon],azimuth,44
https://entity.api.hubmapconsortium.org/entities/3480cd404d4bacd7bb8d21be8de12c6c,CODEX,Dataset Type: CODEX,spatial,25
https://entity.api.hubmapconsortium.org/entities/2dac500177620d78ca174c2c1d36a6c8,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,60
https://entity.api.hubmapconsortium.org/entities/668a833e9d3ba0071d8648d6108828df,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,60
https://entity.api.hubmapconsortium.org/entities/5e919343564577bb99b140142061fd5f,RNAseq,Dataset Type: RNAseq [Salmon],popv,10
https://entity.api.hubmapconsortium.org/entities/61f4223d67ed09c9b167ebeae12c1532,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,19
https://entity.api.hubmapconsortium.org/entities/67c6b239cf0986423273c874dd8c5e66,Slide-seq,Dataset Type: Slide-seq [Salmon],azimuth,41
https://entity.api.hubmapconsortium.org/entities/52ef1c33a11494b43d8979e0e6057caa,CODEX,Dataset Type: CODEX,spatial,25
https://entity.api.hubmapconsortium.org/entities/524dc341a03c155b6f4140e9d72f9b1d,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,43
https://entity.api.hubmapconsortium.org/entities/6cd657565c709c832300336899a1e1ec,Slide-seq,Dataset Type: Slide-seq [Salmon],azimuth,40
https://entity.api.hubmapconsortium.org/entities/5f2a08b1c3ce5d7d880dd19b5eb9d04c,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,59
https://entity.api.hubmapconsortium.org/entities/2a0db35326925681bfcd269de5a7e835,RNAseq,Dataset Type: RNAseq [Salmon],popv,30
https://entity.api.hubmapconsortium.org/entities/3f3fc7fbd6c9ddffd3cd96e07b946252,CODEX,Dataset Type: CODEX,spatial,25
https://entity.api.hubmapconsortium.org/entities/69ede86e15f4c129ca8eff2bb9940b36,RNAseq,Dataset Type: RNAseq [Salmon],popv,9
https://entity.api.hubmapconsortium.org/entities/5d333ab22f05d83c6a5ba4848a50b058,RNAseq,Dataset Type: RNAseq [Salmon],popv,12
https://entity.api.hubmapconsortium.org/entities/5952a8d5dd376b81baaf5f9b784c1cd4,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,28
https://entity.api.hubmapconsortium.org/entities/6204c98529c482e1bb3816559775dc54,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,27
https://entity.api.hubmapconsortium.org/entities/892b7cae1138be0b8181cca95b901628,Slide-seq,Dataset Type: Slide-seq [Salmon],azimuth,44
https://entity.api.hubmapconsortium.org/entities/7b4d9ca7452ea1303ecca268db1fccba,RNAseq,Dataset Type: RNAseq [Salmon],popv,28
https://entity.api.hubmapconsortium.org/entities/90842f728f8bf896fe5a86e902e00f4e,RNAseq,Dataset Type: RNAseq [Salmon],popv,29
https://entity.api.hubmapconsortium.org/entities/8eeca1a98041348bb14fd652b766661e,CODEX,Dataset Type: CODEX,spatial,25
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,OTHER,"Data/Assay Types: OTHER, ",popv,28
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D3$heart%20left%20ventricle,10x,"Data/Assay Types: 10x, ",celltypist,59
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20left%20ventricle,10x,"Data/Assay Types: 10x, ",azimuth,15
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$heart%20left%20ventricle,10x,"Data/Assay Types: 10x, ",azimuth,16
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,OTHER,"Data/Assay Types: OTHER, ",celltypist,44
https://entity.api.hubmapconsortium.org/entities/089ebad7c98cebe22f6d97b246fb45c6,RNAseq,Dataset Type: RNAseq [Salmon],popv,7
https://entity.api.hubmapconsortium.org/entities/0b7015a55e38bd43b6cd6f58ddeb9059,Slide-seq,Dataset Type: Slide-seq [Salmon],azimuth,46
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,30
https://entity.api.hubmapconsortium.org/entities/8fc6de017a39057be8e19737ce5eff67,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,60
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,55
https://entity.api.hubmapconsortium.org/entities/5ee0b172de3ea493e0da2e7f743b3631,RNAseq,Dataset Type: RNAseq [Salmon],popv,26
https://entity.api.hubmapconsortium.org/entities/5952a8d5dd376b81baaf5f9b784c1cd4,RNAseq,Dataset Type: RNAseq [Salmon],celltypist,57
https://entity.api.hubmapconsortium.org/entities/1197c73d127193dd493ff542890a3d3d,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,34
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D3$right%20cardiac%20atrium,10x,"Data/Assay Types: 10x, ",celltypist,50
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$apex%20of%20heart,10x,"Data/Assay Types: 10x, ",azimuth,16
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D139$lung,OTHER,"Data/Assay Types: OTHER, ",popv,28
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$apex%20of%20heart,10x,"Data/Assay Types: 10x, ",celltypist,65
https://entity.api.hubmapconsortium.org/entities/65b09a22752175901f42fe92e84f1c8e,RNAseq,Dataset Type: RNAseq [Salmon],popv,30
https://entity.api.hubmapconsortium.org/entities/52ec5e111357f8fdd4ab2a3c5790cf4e,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,37
https://entity.api.hubmapconsortium.org/entities/8cc6af72f27be7b6406547c64bbb2637,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,38
https://entity.api.hubmapconsortium.org/entities/93b26f289133669d892d8d8704685899,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,20
https://entity.api.hubmapconsortium.org/entities/922fdad6086766febc2f4a71059d6f82,RNAseq,Dataset Type: RNAseq [Salmon],azimuth,28
